clientid,income,age,loan,LTI,default10yr
834,53483.3740023896,29.1899978882,1459.6685988883,0.0272920066,0
835,65137.9377627745,42.1331095668,10352.181768904,0.1589270727,0
836,29496.5941272676,54.6658208575,2216.9753341909,0.0751603838,0
837,45181.9337136112,48.0968023036,2243.1539922132,0.0496471445,0
838,24994.7781953961,34.7233597366,51.6402602395,0.0020660419,0
839,54820.9740128368,20.5603964715,10070.9490549973,0.1837061314,1
840,62955.6082934141,29.5495097754,207.5438177637,0.0032966692,0
841,52956.2460770831,25.1471019248,959.0972148116,0.0181111254,0
842,40366.2032377906,32.0720080417,7410.7920243295,0.1835890282,1
843,60005.0101336092,40.1948889853,10677.6680182666,0.1779462747,0
844,37598.3850844204,54.663929306,3641.8084108437,0.0968607668,0
845,61323.0009027757,60.1660164748,8699.9466823154,0.1418708568,0
846,21243.9323007129,57.8680602163,3438.9792772827,0.1618805421,0
847,62111.4344149828,25.9764585942,499.208578202,0.0080373056,0
848,56524.8788148165,54.9109715149,5296.9402725764,0.0937098917,0
849,51718.1369639002,34.3504997366,1036.6168035984,0.0200435836,0
850,43205.6317501701,23.1258772509,4835.2746566161,0.1119130646,0
851,26934.1974449344,35.9790101987,4113.2991669103,0.1527166041,0
852,68966.8225636706,54.3924881364,6690.635337692,0.0970123762,0
853,31527.3472038098,59.0226465594,2062.7191576927,0.065426347,0
854,46839.061093051,28.7333587087,1498.2003160058,0.0319861304,0
855,32151.2968558818,42.9149115668,4601.9400864743,0.1431338869,0
856,40831.8019169383,47.1495458046,6429.5936880893,0.1574653429,0
857,30868.8048203476,58.1365677523,4618.3921843267,0.149613573,0
858,62988.8264276087,32.4746129392,6924.9015691466,0.109938571,0
859,65496.7674799263,61.9599347501,11805.55576878,0.1802463881,0
860,63032.6262721792,24.7884375579,390.3358608663,0.0061926003,0
861,27287.0745440014,18.6957987277,4509.8814216283,0.1652753729,1
862,44299.3717431091,24.3714581453,5154.9098426804,0.1163653036,0
863,44091.3492278196,30.4852303183,1664.1049265406,0.0377422092,0
864,26617.0303151011,28.6165092401,2727.2416806282,0.1024622825,0
865,21856.2335288152,47.7227678541,1500.6537452812,0.0686602174,0
866,28072.6043554023,54.1425482268,1.3776295933,4.90738078951836E-05,0
867,35950.4884504713,35.4718469656,2664.9256748477,0.0741276625,0
868,28982.1123634465,35.2682511825,1440.4991676065,0.0497030427,0
869,51790.7264456153,41.1508777859,1281.0357291798,0.0247348477,0
870,65000.8196174167,21.6996995276,1114.9148242803,0.0171523195,0
871,29761.0460128635,21.8542913464,3748.2581241325,0.125945107,1
872,23081.4507394098,53.8968184148,257.6612014919,0.0111631285,0
873,60016.7409912683,22.7386025083,1522.6467681139,0.0253703674,0
874,54619.1553631797,53.5978628239,901.2777768171,0.0165011299,0
875,66274.2081028409,36.3746234393,10257.9183922935,0.1547799466,0
876,49380.658629816,45.4710499053,5425.2809450649,0.1098665165,0
877,46283.0674648285,48.288585111,2166.1230995161,0.0468016322,0
878,25554.6985240653,42.7969214716,4229.9143530558,0.1655239387,0
879,36680.1819228567,22.1462626061,4849.3337847196,0.132205827,1
880,30383.6763300933,46.8319495972,2153.6077250834,0.0708804195,0
881,67730.4436964914,26.303146977,8881.5836360141,0.131131337,1
882,36446.7241382226,40.6168506052,2927.6754444124,0.0803275332,0
883,33648.7389914691,60.9709445592,1498.1612553261,0.0445235483,0
884,53852.7995394543,42.7828555498,2089.9094635254,0.0388078147,0
885,61298.2186651789,48.2850302425,9399.5046021859,0.1533405832,0
886,69465.7469564117,20.5852316911,7983.7053732445,0.1149301019,0
887,39102.0417143591,29.3008653834,4200.697505156,0.1074291091,0
888,29366.5823340416,22.4840485333,4049.2538652254,0.1378864527,1
889,67949.7380671091,34.4796788199,1790.3486165291,0.0263481312,0
890,29468.8591780141,22.7896366892,3703.953047407,0.1256904119,1
891,56839.4018965773,36.5523909307,9004.8017143487,0.1584253425,0
892,38277.9368711635,44.9091980499,7405.8032096323,0.1934744611,0
893,49664.2707195133,39.9441606863,5571.4563644762,0.1121823855,0
894,49972.0108276233,32.3969839904,763.9541158786,0.0152876401,0
895,27356.8009538576,63.4878736236,2983.5833221652,0.10906185,0
896,36840.6036566012,36.6745834872,6557.9403308717,0.1780084928,0
897,51438.8140686788,46.0123431599,6898.7837191652,0.1341163058,0
898,40614.7220451385,20.932671587,2649.6953560602,0.0652397757,0
899,56738.63732256,63.3739421731,3210.8070479728,0.0565894283,0
900,68004.6862154268,41.5310972743,2698.0477814259,0.0396744391,0
901,44458.6372864433,52.0829052706,1456.2349444953,0.0327548264,0
902,66801.197505556,19.1351382304,288.6467692532,0.004320982,0
903,48991.853678599,18.6213070992,7453.2642676446,0.1521327263,1
904,69430.936621502,58.940914283,2648.2204520872,0.0381417936,0
905,27989.1111003235,27.8009201703,1770.8182789598,0.0632681143,0
906,67675.8047705516,37.7403956875,4396.0768773955,0.0649578811,0
907,47985.7224668376,33.5597739792,8801.610126774,0.1834214361,1
908,43388.2094733417,35.704356791,7007.1542526718,0.1614990417,0
909,63182.4556668289,25.586382125,3493.2245674121,0.0552878886,0
910,20568.8913050108,25.8538567899,2257.0647822256,0.1097319612,0
911,25833.7172260508,19.2075996422,3716.2546852118,0.1438528824,1
912,23087.3014009558,37.6196372602,423.4183995048,0.0183398827,0
913,36124.7178330086,25.0547269559,6485.057480339,0.1795185643,1
914,57330.619408749,44.4456512993,1058.0392021631,0.0184550457,0
915,47240.2531234547,55.0097213611,4286.3456144127,0.0907350264,0
916,55730.6292280555,55.1564379628,9286.3575449382,0.1666293324,0
917,61660.4013182223,48.8987582298,1684.5265639885,0.0273194226,0
918,49746.8874370679,29.3614619286,7354.12952296,0.1478309479,1
919,23973.6875914969,55.2882977473,95.460722375,0.0039818957,0
920,28085.479598958,45.0321259801,4431.2804713975,0.1577783443,0
921,33585.4747379199,60.3773854389,3933.8830119477,0.117130487,0
922,44179.3851018883,51.3064918877,5888.3757812673,0.1332833349,0
923,56025.4197265022,29.3964444613,4341.6266987652,0.0774938719,0
924,49369.7041459382,51.3734172671,109.3796227523,0.0022155211,0
925,26889.3647403456,62.6251084581,675.712031078,0.0251293416,0
926,30873.2176362537,38.9527395456,4076.8767501185,0.1320522143,0
927,30608.9432374574,46.4767039828,2632.5518109756,0.0860059686,0
928,54878.0896514654,42.8835592917,1504.4734617798,0.0274148293,0
929,32423.8068470731,63.1899865903,2961.9523682159,0.09135116,0
930,46608.3690221421,20.4049915122,1521.8684050771,0.0326522562,0
931,65689.1897018068,28.1087074322,255.0726559581,0.0038830233,0
932,49054.8602701165,54.0686636209,1102.2403614003,0.0224695444,0
933,20310.5775569566,54.2647477449,1279.1130976076,0.0629776821,0
934,66423.3993319795,18.8743571145,1066.214601111,0.0160517922,0
935,45783.1547525711,63.8850437431,7492.9098201065,0.1636608456,0
936,62887.7626662143,42.8418413973,6849.4842231461,0.1089160106,0
937,51088.2107820362,52.0858715917,9097.1120360652,0.1780667574,0
938,66217.9448455572,19.0816236078,745.0760945307,0.0112518759,0
939,62799.7506107204,35.3614920396,6752.5860713095,0.1075256829,0
940,45789.4875248894,36.2980512884,4545.1574589578,0.0992620294,0
941,59727.4059941992,50.2414879547,5203.3251814563,0.0871178832,0
942,35513.5895474814,60.8070176682,6983.360741039,0.1966391128,0
943,29178.977587726,63.9307346861,1664.3860619102,0.0570405888,0
944,67501.6922457144,49.6374590155,7589.7599903711,0.1124380699,0
945,66255.0295284018,28.9600249473,7475.2122823416,0.1128248276,0
946,63558.8640859351,36.3568546553,9282.9277353466,0.1460524487,0
947,63441.7123557068,18.6712893769,3119.4126781587,0.0491697428,0
948,64983.1542442553,27.2919716095,9109.7743419581,0.140186706,1
949,56946.64593786,55.4090137514,11175.8410699241,0.1962510853,0
950,52349.8724610545,35.5224991776,5181.8485007179,0.0989849308,0
951,31473.4587841667,27.9934091126,797.3459720624,0.0253339163,0
952,59267.3391965218,34.912699074,5085.3119186715,0.0858029395,0
953,66809.1732473113,31.0545481215,1316.1871277161,0.0197006947,0
954,48083.3115451969,39.1573059843,9193.0952635227,0.191190976,0
955,20629.3472950347,28.3068615505,3310.4101177252,0.1604709093,1
956,25363.3310599253,31.3907911573,3946.0014470861,0.1555789907,1
957,28873.6741687171,62.3285863018,2224.4697652129,0.0770414514,0
958,41430.8552560396,33.6895613596,5719.2781159757,0.1380439308,1
959,53612.1312342584,23.282966455,5976.8965682608,0.1114840323,0
960,51555.7402558625,57.2635917729,9217.6886691734,0.1787907345,0
961,46564.3788967282,50.651299688,599.8303239515,0.0128817422,0
962,61200.4274781793,19.2277783197,406.8518611562,0.0066478598,0
963,29307.3207652196,61.1649569646,481.8426971199,0.0164410354,0
964,67687.1830760501,20.8043047981,10506.3280331645,0.1552188694,1
965,52565.0657410733,55.6965293498,372.9742533437,0.0070954777,0
966,52920.148014091,20.9909665296,9521.7699421171,0.1799271223,1
967,34981.3678348437,23.4877088945,5502.7360308728,0.1573047703,1
968,65210.8370955102,27.5284397248,12607.9516641063,0.1933413559,1
969,60016.0796125419,54.3172402922,2857.0074135476,0.0476040327,0
970,23066.964680329,33.0913530015,1933.3535677098,0.0838148233,0
971,52603.878644295,43.8954665251,2043.0895528992,0.0388391428,0
972,20111.3632577471,53.4953945642,1745.3719220871,0.0867853611,0
973,32759.7002778202,43.880459358,5211.3256297907,0.1590773293,0
974,30578.0201614834,55.3661617422,3010.3502403137,0.0984481737,0
975,21211.5893885493,32.6511982484,931.7810522002,0.0439279224,0
976,53746.3265750557,29.3502885881,9534.6602062256,0.1774011512,1
977,45214.109220542,18.2999803973,1779.727735319,0.0393622205,0
978,58465.0496998802,20.1268885387,11417.0600895208,0.1952800887,1
979,54422.9734851979,58.5713950437,444.613776926,0.0081695973,0
980,62842.0643904246,62.1970788189,107.5972315364,0.0017121849,0
981,53005.1322933286,45.6872204705,2539.3367489334,0.047907375,0
982,40749.0281783976,26.8540129098,6207.186165026,0.1523272196,1
983,49804.4108320028,20.03986423,7235.1947168983,0.1452721676,1
984,37277.2461199202,26.6331468173,6289.256075871,0.168715684,1
985,46883.2065397874,30.3998898901,6342.5679092424,0.1352844308,1
986,31763.3691988885,35.6025172849,3489.4041216214,0.1098562341,0
987,61013.1815820932,24.7076189695,1791.5429622138,0.0293632116,0
988,41285.358897876,22.911070588,532.1002558078,0.0128883524,0
989,39133.8918637484,21.6032314701,433.4584179265,0.0110762921,0
990,62171.8025580049,24.2437830968,1035.4624964586,0.0166548572,0
991,53638.6459530331,44.0273743556,109.4788536039,0.0020410443,0
992,49264.5848938264,58.1195471087,3051.5742667285,0.0619425552,0
993,63114.49698871,48.3510828256,11890.7571906353,0.1883997775,0
994,58165.506219957,45.7291535651,4155.7237670871,0.0714465331,0
995,43029.8032634892,27.2101574214,6894.1653814341,0.1602183803,1
996,21593.6226584017,51.5489227837,458.0937243682,0.0212143063,0
997,49104.7682403587,35.538517335,9452.2179473418,0.1924908372,0
998,65776.2324134819,39.798191336,2805.8637447175,0.0426577145,0
999,36192.1494523995,21.4024026161,7236.1739302542,0.1999376671,1
1000,62165.8611856401,19.6025430984,4739.9489540583,0.0762468156,0
1001,50793.355719652,41.6018864475,421.6403795916,0.0083010932,0
1002,62422.2037894651,32.1452214066,2841.6334227665,0.0455227988,0
1003,63166.9949553907,56.5100399321,4058.7895338044,0.0642549093,0
1004,23717.5678531639,49.3257695208,1530.0902424243,0.0645129489,0
1005,66797.6646730676,21.380428554,11921.1995369591,0.1784673101,1
1006,30272.2036186606,19.132446487,1440.0725488839,0.047570787,0
1007,55741.1956880242,52.62685289,3181.7805193406,0.0570813109,0
1008,30742.5797148608,26.4493368398,5685.6536414798,0.1849439343,1
1009,20491.564325057,35.1348369075,1579.1682486473,0.0770643092,0
1010,35620.4186263494,40.8246740508,3611.2959033663,0.1013827474,0
1011,50206.1337162741,33.0311115212,5826.462898267,0.1160508182,0
1012,67935.4538721964,60.9422627036,8267.3260525788,0.121693837,0
1013,59223.3966034837,22.9396351455,3901.4020853288,0.0658760272,0
1014,32657.2686829604,32.8121879608,1796.2705025578,0.0550036967,0
1015,55931.6545771435,23.4413330657,4053.51993761,0.0724727342,0
1016,23694.7788670659,22.8642844833,764.2971900033,0.0322559326,0
1017,44324.2863682099,23.1808664124,2672.6920260241,0.0602985912,0
1018,34735.4917484336,62.358955808,1402.2178539833,0.0403684469,0
1019,67064.3447362818,22.5836099242,1091.6248164288,0.0162772755,0
1020,42761.492675636,45.0493739052,610.6578471033,0.014280555,0
1021,49517.7223277278,31.5493175001,7337.9504310652,0.1481883674,1
1022,54372.1826560795,29.9771178071,839.1250811885,0.015432985,0
1023,29941.9683683664,48.3584494684,3170.0456536487,0.1058729879,0
1024,68414.1207765788,51.0467812894,6154.0524565476,0.0899529569,0
1025,23891.2445656024,51.0292046787,3475.9054232585,0.1454886711,0
1026,47187.5715465285,24.2270476553,7933.4694490862,0.16812625,1
1027,39819.9209407903,63.3847970134,3577.4476896577,0.0898406527,0
1028,50632.2792428546,53.6232994753,1262.3560661218,0.0249318436,0
1029,39970.2112469822,40.368115155,7867.6168356309,0.1968370091,0
1030,55176.1396043003,49.4559101025,7822.9360909354,0.1417811421,0
1031,50533.571948763,56.6310642832,117.7125869479,0.0023293938,0
1032,52983.874459751,42.5880697602,5567.9410874623,0.1050874657,0
1033,31187.6699258573,30.9996161205,593.1247798264,0.0190179254,0
1034,34909.9822272547,25.5687413281,2852.371794959,0.0817064809,0
1035,53810.847660061,51.4329729835,9154.4770153642,0.1701232635,0
1036,55478.9673699997,53.7629200383,6227.5417743269,0.1122504991,0
1037,60394.0948657691,57.6864224728,8293.5767474931,0.1373242991,0
1038,36845.7386782393,51.9394795415,1790.0135661994,0.0485812914,0
1039,60264.9406460114,54.7213634262,2241.3881435993,0.0371922401,0
1040,52981.5085977316,18.3062164383,3759.9372342599,0.0709669719,0
1041,50222.7624226362,21.4227129221,8734.7406173923,0.1739199557,1
1042,59256.5559595823,38.5789446193,9812.9787174112,0.1656015703,0
1043,43203.4142245539,40.9017241769,7730.7275752702,0.1789378852,0
1044,46288.7564138509,23.5900381785,6053.7915814913,0.1307831977,1
1045,58176.1549273506,52.175760089,9852.1411102884,0.1693501594,0
1046,25631.4347311854,47.6355769588,4778.700542848,0.1864390579,0
1047,58977.9976452701,30.3309826935,9442.0116098496,0.1600937975,1
1048,25048.0159930885,54.6567751751,2341.3678579056,0.0934751822,0
1049,33436.4890051074,34.669146894,5473.9855506008,0.163712929,1
1050,23787.3670458794,36.3117125998,3041.5529081568,0.1278642105,0
1051,69456.5677712671,48.0535567799,13190.3658861707,0.1899081154,0
1052,65447.6116108708,39.6313519427,3269.5343268134,0.049956511,0
1053,68743.3531787246,56.3852515849,2290.2042888545,0.0333152833,0
1054,36052.5775980204,49.4999608733,2830.1798624673,0.0785014568,0
1055,24820.7924701273,38.2440168508,51.9492427781,0.0020929728,0
1056,26046.3841655292,54.6254635775,4669.4573525915,0.1792746864,0
1057,60850.8024411276,59.990256323,7206.8525927514,0.1184347996,0
1058,69929.0109961294,51.3944484452,12427.8357034718,0.1777207417,0
1059,53298.4961452894,56.9097073297,2106.7097906176,0.0395266273,0
1060,48818.3823227882,49.2961219363,2312.4217766474,0.0473678493,0
1061,38042.0841556042,32.8389940197,3495.8563061446,0.0918944475,0
1062,42119.8227140121,60.0642018272,1930.5665321422,0.0458351058,0
1063,62247.8797379881,39.2296556244,1870.7150893095,0.0300526716,0
1064,62252.0881635137,28.2461758642,1699.6809718387,0.0273031961,0
1065,36973.0856898241,38.2803032552,4144.448143614,0.1120936505,0
1066,54217.2367847525,26.6293773698,8836.775689366,0.162988308,1
1067,44218.7663214281,58.5792585332,1693.9201788619,0.0383077214,0
1068,33274.0502711385,23.9534352585,2244.8831092986,0.0674664819,0
1069,54656.5490355715,18.3938295515,9911.1349629183,0.1813348105,1
1070,67593.5170776211,25.4054456432,9864.0780271031,0.1459323091,1
1071,39472.7072492242,42.6088607726,596.4811795418,0.0151112305,0
1072,30572.4468594417,48.6518424763,1847.0942497244,0.0604169584,0
1073,50447.6996301673,58.0985400286,2443.7689147689,0.0484416323,0
1074,49198.6526572146,49.1924226987,483.6201677209,0.0098299474,0
1075,53768.2282086462,25.3775038845,3696.9532441701,0.0687572079,0
1076,52809.5462871715,61.0133191822,6276.8307367033,0.1188578804,0
1077,38011.7266485468,19.057891679,4625.1933776274,0.1216780658,1
1078,58910.2917746641,31.0139619536,3671.9230944371,0.0623307572,0
1079,57914.7310741246,50.611599715,6715.8579076902,0.1159611343,0
1080,39494.766916614,28.5471422006,3544.1560393992,0.089737358,0
1081,45918.8752504997,38.6421196153,1910.3295308428,0.0416022718,0
1082,55649.0558828227,19.6645014896,7660.3461705151,0.1376545576,1
1083,27136.6288000718,18.8336203182,2253.1902527678,0.0830313253,0
1084,62724.6361155994,39.8353766054,9255.137755343,0.1475518764,0
1085,32921.8485788442,43.7330526654,2553.2127779485,0.0775537489,0
1086,28482.6495498419,19.7837881306,329.4500422278,0.0115666923,0
1087,44170.221737586,24.4703706368,2168.7517349728,0.0490998607,0
1088,60664.3716036342,22.3644573689,5873.4109794257,0.0968181294,0
1089,64501.9304286689,33.3579469016,12147.3142194935,0.1883248166,1
1090,28237.5173922628,50.0155520882,2728.189944463,0.0966157862,0
1091,67420.5954466015,21.1852940614,3668.9947836488,0.0544194954,0
1092,55642.9933919571,38.9109068378,2841.6979823427,0.0510701853,0
1093,56086.0580927692,34.5792021682,3990.8507597519,0.0711558433,0
1094,57676.7391804606,20.6656169873,10504.6681673838,0.1821300635,1
1095,62535.6328487396,39.1940755369,9490.2641904112,0.1517577061,0
1096,60686.7685727775,48.3993084896,10614.130949683,0.1749002493,0
1097,25032.3009374551,46.3105889745,680.9047821836,0.0272010465,0
1098,22228.3452912234,33.3594570947,2187.2133371456,0.0983974879,0
1099,41435.1537520997,34.9257164877,3702.1714277834,0.0893485626,0
1100,43955.4094034247,51.5582860666,7833.4777614137,0.1782141918,0
1101,60063.6930949986,59.114644336,6766.2941807994,0.1126519838,0
1102,34635.7447491027,18.9473467004,4859.2352866332,0.1402953891,1
1103,63944.3237264641,32.5243454012,12213.9493398984,0.1910091253,1
1104,35403.427334968,34.645415822,2929.3597040424,0.0827422632,0
1105,53654.0793650784,44.1372342128,6587.7755558434,0.1227823799,0
1106,23508.2307294942,52.6403490179,4622.8410654118,0.1966477664,0
1107,61869.4660300389,36.2273041848,1040.4936732261,0.0168175635,0
1108,20674.8970830813,23.9998828671,299.8251377509,0.0145018926,0
1109,22127.9241074808,61.1887826505,1777.8285512914,0.0803432144,0
1110,27408.7296146899,37.6917318474,2591.0289466054,0.0945329821,0
1111,60720.7960961387,38.8203602945,3278.1797272838,0.0539877594,0
1112,34760.0193158723,34.2603018642,28.8825344419,0.0008309125,0
1113,23057.3639203794,46.9718112899,2487.1651821231,0.1078685834,0
1114,42380.9950635768,35.7168121864,6832.6848165416,0.1612204906,0
1115,37887.5493933447,24.4157260978,5061.7778308957,0.1336000325,1
1116,39988.740736153,54.2687055743,357.0881242035,0.0089297167,0
1117,25026.5056430362,62.9069223371,3845.7418493457,0.1536667525,0
1118,43588.0814259872,40.4956467832,6453.0579789302,0.1480463872,0
1119,20897.4266937003,28.0293198992,2940.4239697461,0.1407074667,1
1120,24904.6246684156,53.3197897961,3376.9074652494,0.13559359,0
1121,66068.6350357719,35.9187838733,5626.8693398919,0.0851670288,0
1122,36126.231092494,40.7079118597,3805.8027214255,0.1053473503,0
1123,23626.7267889343,34.2933534533,2173.7676901032,0.092004606,0
1124,30200.2432569861,62.7825701418,4871.6775761898,0.1613125277,0
1125,65569.7852419689,62.2321589217,12494.2672598523,0.1905491563,0
1126,20617.2610097565,46.5175069789,2224.068134179,0.1078740834,0
1127,25817.4546225928,21.6304703606,3682.8619314123,0.1426500786,1
1128,21448.8279935904,31.795188312,1989.1829763336,0.0927408704,0
1129,69370.17763732,52.3746292959,4605.918773028,0.0663962373,0
1130,34145.7995516248,31.4007989271,4074.95259111,0.1193397913,0
1131,52651.2568630278,57.3202461791,6529.0195223777,0.1240050079,0
1132,40069.3383812904,43.3134618895,3646.051617911,0.0909935568,0
1133,39246.5448868461,48.3220556085,919.114640024,0.023418995,0
1134,56233.7895436212,57.9910856523,9642.092538293,0.1714643921,0
1135,49264.2683256418,19.0065262741,801.7796060179,0.0162750739,0
1136,30451.6361607239,42.1971366778,475.4205917357,0.0156123168,0
1137,28726.9962998107,34.7514377614,3675.8334145446,0.1279574577,1
1138,20113.2534933276,30.1325755571,2507.6497097396,0.1246764831,1
1139,43434.7754274495,52.2058801115,3672.1098282156,0.0845430831,0
1140,59208.7160842493,30.9311519302,11479.4378054928,0.1938808771,1
1141,69310.9572678804,42.1106091836,1590.3258035853,0.0229447964,0
1142,60567.4244393595,40.0412224857,571.93293493,0.0094429133,0
1143,22048.8950423896,53.798252495,4199.0243561842,0.1904414869,0
1144,66733.7102512829,52.9778436059,5366.6407931634,0.0804187385,0
1145,22209.0095095336,22.0062600099,4096.7837144051,0.1844649449,1
1146,49032.6624060981,54.5560719045,1777.9531313068,0.0362605872,0
1147,26558.3610557951,57.833364835,22.3279331778,0.000840712,0
1148,49255.4579675198,36.61814758,4951.9157710881,0.1005353716,0
1149,30218.1512280367,48.0214726762,5914.516662335,0.1957272838,0
1150,56317.0828204602,24.6534822979,8045.4409532237,0.1428596893,1
1151,53825.4305766895,45.3566902177,431.4501612013,0.0080157308,0
1152,34927.9936100356,54.1529471762,1957.0579294028,0.0560312153,0
1153,53287.385024596,59.5599248456,4432.6654444338,0.0831841428,0
1154,32032.5567433611,50.1174370483,4582.9382744498,0.1430712606,0
1155,48405.726805795,47.9328826098,3766.6144347919,0.0778134052,0
1156,46132.9140514135,26.9093987346,3216.4912546542,0.0697222649,0
1157,29049.0714879707,57.782554551,2562.6955538707,0.0882195341,0
1158,68550.6878583692,19.3611887819,3879.6726518436,0.0565956779,0
1159,47474.8196010478,37.8746449519,5083.7282717307,0.1070826243,0
1160,50021.6554081999,23.8166791089,1054.2680847187,0.0210762334,0
1161,64089.1319070943,37.310447582,6272.7884495801,0.097876009,0
1162,28451.7055656761,41.6010754276,1042.8503755962,0.0366533519,0
1163,58132.4712652713,29.3809498511,5491.035601721,0.0944572884,0
1164,30961.1661406234,32.1142866155,162.7955961381,0.0052580576,0
1165,64162.6496147364,53.855563073,6938.0125196846,0.1081316398,0
1166,67470.117022749,52.232637364,12715.2947207366,0.1884581691,0
1167,68263.7662440538,42.6429535118,4124.3304041995,0.0604175631,0
1168,42889.3341613002,57.5066961912,6340.7088547754,0.147838827,0
1169,20155.7923620567,41.9223619555,3489.9571475695,0.1731490921,0
1170,58178.6145735532,49.6927945451,10948.4994895604,0.188187697,0
1171,45735.4556932114,52.8210372371,2944.5373541645,0.0643819398,0
1172,30037.2031331062,38.6849202262,1247.0127910185,0.0415156093,0
1173,64392.5122148357,37.8021822441,4513.2437121378,0.0700895734,0
1174,26291.3757981732,52.4015426175,1094.1775293905,0.0416173554,0
1175,36008.3809983917,20.626216386,3709.3044307035,0.1030122524,0
1176,54953.9796588942,44.6922360216,365.6461851658,0.0066536798,0
1177,28753.325487487,49.4034802741,4990.3690908292,0.17355798,0
1178,41993.9843169414,36.1928164209,6644.3442141089,0.1582213339,0
1179,56696.4585962705,57.5202533887,9686.630306665,0.1708507118,0
1180,51906.0461595654,36.5730408039,10235.2726101919,0.1971884466,0
1181,30939.3933787942,47.8934448012,6115.8223329327,0.1976710486,0
1182,38520.7239701413,56.6737209703,4176.9499552692,0.1084338383,0
1183,33489.0398592688,25.9710440156,3581.6550468119,0.1069500667,0
1184,52836.0064304434,38.2513631764,5671.6443279041,0.1073443038,0
1185,51733.2875099964,24.9149514483,7906.1411788532,0.1528250293,1
1186,41273.771498818,32.0903953831,3299.8850721105,0.0799511397,0
1187,68223.6843090504,28.9904150921,7364.0019447203,0.1079390833,0
1188,28222.8789106011,40.331367794,613.2406201044,0.0217284928,0
1189,21921.3610794395,62.3272301001,1901.143921655,0.0867256333,0
1190,38852.933018934,27.0502941553,7513.1828643576,0.1933749213,1
1191,59621.3676431216,54.1506188624,7014.6227075908,0.1176528313,0
1192,41377.745596692,45.8616615743,5324.0481848522,0.1286693634,0
1193,54405.6249712594,57.141284103,6253.2066766218,0.1149367677,0
1194,60103.0115666799,56.0537720863,2632.2656130319,0.0437959021,0
1195,67528.6542088725,52.8885015543,7877.4151313517,0.1166529264,0
1196,61156.9373798557,31.8024259503,3250.0060835926,0.0531420673,0
1197,42955.6945967488,45.4162291726,2962.825186248,0.0689739792,0
1198,46923.0467732996,36.3395338045,3107.883782418,0.0662336314,0
1199,24951.2574914843,62.0411404804,2544.3560030506,0.101973057,0
1200,26267.5294233486,34.4963862221,59.4691633506,0.0022639801,0
1201,64603.9208793081,33.0618317761,11264.6911597501,0.1743654411,1
